,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE
1745308,2014,Smoking,36.989047,-120.074156,CA,039,Madera,2456882.5,1843,2456882.5,1848,0.1
1745309,2014,Smoking,39.82627,-121.605792,CA,007,Butte,2456884.5,1952,2456884.5,2030,0.1
1745313,2014,Smoking,39.02135,-120.9628,CA,061,Placer,2456885.5,1423,2456885.5,1440,0.1
1745315,2014,Smoking,33.539248,-117.144644,CA,065,Riverside,2456887.5,1505,2456887.5,1517,0.1
1745319,2014,Smoking,39.703649,-123.487608,CA,045,Mendocino,2456888.5,1531,2456888.5,1535,1.0
1745320,2014,Smoking,37.035717,-121.625183,CA,085,Santa Clara,2456889.5,1325,2456889.5,1338,0.1
1745321,2014,Smoking,38.9418,-121.165768,CA,061,Placer,2456889.5,1631,2456889.5,1700,0.1
1745338,2014,Smoking,34.016295,-117.524478,CA,065,Riverside,2456898.5,1507,2456898.5,1522,0.1
1745344,2014,Smoking,38.876111,-122.227222,CA,113,Yolo,2456899.5,1408,2456899.5,1528,1.0
1745354,2014,Smoking,35.282105,-120.707748,CA,079,San Luis Obispo,2456905.5,1324,2456905.5,1336,0.1
1745358,2014,Smoking,40.054799,-122.144179,CA,103,Tehama,2456907.5,1608,2456907.5,1625,0.25
1745363,2014,Smoking,37.6125,-121.876333,CA,001,Alameda,2456909.5,1553,2456909.5,1617,0.1
1745369,2014,Smoking,37.03934,-119.78111,CA,039,Madera,2456912.5,1555,2456912.5,1617,1.0
1745374,2014,Smoking,39.105622,-123.158363,CA,045,Mendocino,2456914.5,1317,2456914.5,1428,0.1
1745377,2014,Smoking,39.333877,-120.158101,CA,057,Nevada,2456914.5,2047,2456914.5,2105,0.25
1745395,2014,Smoking,33.707176,-117.086199,CA,065,Riverside,2456934.5,1923,2456934.5,1932,1.0
1745403,2014,Smoking,33.926801,-116.924028,CA,065,Riverside,2456944.5,1222,2456944.5,1229,1.0
1745409,2014,Smoking,39.276388,-120.916944,CA,057,Nevada,2456950.5,1341,2456950.5,1445,0.1
1745429,2014,Smoking,33.510889,-117.132948,CA,065,Riverside,2456967.5,1924,2456967.5,1942,0.01
1745555,2014,Smoking,37.821908,-122.023482,CA,013,Contra Costa,2456689.5,1501,,,0.01
1745556,2014,Smoking,37.819384,-122.020356,CA,013,Contra Costa,2456814.5,1852,,,0.01
1745625,2014,Smoking,40.933363,-124.101795,CA,023,Humboldt,2456762.5,1537,,,0.01
1745678,2014,Smoking,37.97684,-122.569045,CA,041,Marin,2456802.5,1946,,,0.01
1745679,2014,Smoking,36.584132,-121.827944,CA,053,Monterey,2456791.5,1248,,,0.01
1745702,2014,Smoking,33.628868,-117.935816,CA,059,Orange,2456777.5,1222,,,0.02
1745703,2014,Smoking,33.647751,-117.579871,CA,059,Orange,2456785.5,2020,,,0.01
1745704,2014,Smoking,33.563906,-117.664729,CA,059,Orange,2456791.5,1208,,,0.01
1745705,2014,Smoking,33.470079,-117.713985,CA,059,Orange,2456791.5,1725,,,0.01
1745706,2014,Smoking,33.74556,-117.856923,CA,059,Orange,2456792.5,1440,,,0.1
1745707,2014,Smoking,33.724255,-117.753555,CA,059,Orange,2456797.5,1652,,,0.01
1745708,2014,Smoking,33.656381,-117.64627,CA,059,Orange,2456867.5,0606,,,0.01
1745711,2014,Smoking,38.750736,-121.263088,CA,061,Placer,2456780.5,1717,,,0.1
1745712,2014,Smoking,38.753544,-121.299601,CA,061,Placer,2456820.5,1443,,,0.01
1745739,2014,Smoking,38.714647,-121.348586,CA,067,Sacramento,2456682.5,1152,,,0.01
1745740,2014,Smoking,38.45526,-121.398656,CA,067,Sacramento,2456814.5,1306,,,0.01
1745741,2014,Smoking,38.725691,-121.355068,CA,067,Sacramento,2456826.5,1706,,,0.1
1745742,2014,Smoking,34.946901,-120.431415,CA,083,Santa Barbara,2456778.5,1508,,,0.01
1745744,2014,Smoking,38.433276,-122.798823,CA,097,Sonoma,2456688.5,1511,,,0.01
1745745,2014,Smoking,38.420204,-122.727768,CA,097,Sonoma,2456812.5,0957,,,0.1
1745746,2014,Smoking,38.419056,-122.713547,CA,097,Sonoma,2456831.5,1535,,,0.01
1745747,2014,Smoking,39.105776,-121.622657,CA,101,Sutter,2456755.5,1807,,,0.01
1745748,2014,Smoking,39.1324,-121.634183,CA,101,Sutter,2456788.5,1841,,,0.01
1745840,2014,Campfire,39.712983,-121.78215,CA,007,Butte,2456669.5,1832,2456669.5,1855,0.1
1745866,2014,Campfire,39.994767,-121.9891,CA,007,Butte,2456674.5,1311,2456674.5,1325,1.0
1745904,2014,Campfire,33.915333,-117.294133,CA,065,Riverside,2456675.5,1853,2456675.5,1930,0.5
1746005,2014,Campfire,37.01095,-122.062417,CA,087,Santa Cruz,2456680.5,1445,2456680.5,1520,0.1
1746079,2014,Campfire,40.450433,-124.022783,CA,023,Humboldt,2456687.5,1253,2456687.5,1317,1.0
1746147,2014,Campfire,40.755383,-124.146333,CA,023,Humboldt,2456702.5,1508,2456702.5,1900,0.1
1746205,2014,Campfire,33.707483,-116.181783,CA,065,Riverside,2456708.5,,2456708.5,,0.1
1746715,2014,Campfire,33.540717,-117.1031,CA,065,Riverside,2456763.5,1710,2456763.5,1735,0.1
1746829,2014,Campfire,35.453383,-120.615467,CA,079,San Luis Obispo,2456779.5,1356,2456779.5,1429,1.0
1746887,2014,Campfire,40.412167,-120.74625,CA,035,Lassen,2456789.5,2009,2456789.5,2040,0.1
1746894,2014,Campfire,38.259567,-120.050417,CA,009,Calaveras,2456792.5,1105,2456792.5,1216,0.06
1746895,2014,Campfire,39.308967,-120.237217,CA,057,Nevada,2456793.5,1218,2456793.5,1345,0.1
1746976,2014,Campfire,40.489167,-124.072183,CA,023,Humboldt,2456814.5,1853,2456814.5,2100,0.46
1746978,2014,Campfire,39.3693,-121.6974,CA,007,Butte,2456816.5,0849,2456816.5,0900,0.1
1746982,2014,Campfire,37.423733,-120.667467,CA,047,Merced,2456817.5,1340,2456817.5,1401,0.1
1746990,2014,Campfire,41.80315,-124.13655,CA,015,Del Norte,2456820.5,2048,2456821.5,0750,1.0
1747005,2014,Campfire,37.839183,-120.863483,CA,099,Stanislaus,2456826.5,1507,2456826.5,1659,0.5
1747376,2014,Campfire,33.232781,-117.144327,CA,073,San Diego,2456935.5,1601,2456935.5,1648,0.01
1747388,2014,Campfire,40.104033,-123.795183,CA,023,Humboldt,2456937.5,1951,2456937.5,1953,0.1
1747431,2014,Campfire,37.19305,-122.174636,CA,087,Santa Cruz,2456948.5,1849,2456948.5,1918,0.09
1747495,2014,Campfire,41.560283,-122.208233,CA,093,Siskiyou,2456961.5,0446,2456961.5,0600,0.2
1747595,2014,Campfire,37.379557,-122.4042,CA,081,San Mateo,2456973.5,0858,2456973.5,1010,0.01
1748190,2014,Debris Burning,40.033,-123.6565,CA,023,Humboldt,2456658.5,,2456658.5,1500,0.9
1748198,2014,Debris Burning,36.663333,-119.7818,CA,019,Fresno,2456659.5,1008,2456659.5,1019,1.0
1748200,2014,Debris Burning,40.031433,-122.096433,CA,103,Tehama,2456659.5,1123,2456659.5,1123,1.0
1748201,2014,Debris Burning,39.259933,-121.413967,CA,115,Yuba,2456659.5,1309,2456659.5,1350,10.0
1748202,2014,Debris Burning,34.420267,-117.5657,CA,071,San Bernardino,2456659.5,1446,2456659.5,1455,0.1
1748208,2014,Debris Burning,39.794433,-121.891083,CA,007,Butte,2456660.5,1235,2456660.5,1256,1.0
1748210,2014,Debris Burning,39.5723,-121.4151,CA,007,Butte,2456660.5,1249,2456660.5,1400,0.2
1748214,2014,Debris Burning,37.93785,-120.274117,CA,109,Tuolumne,2456660.5,1312,2456660.5,1525,1.3
1748216,2014,Debris Burning,39.334517,-121.6504,CA,007,Butte,2456660.5,1532,2456660.5,1649,0.1
1748226,2014,Debris Burning,38.532683,-122.223733,CA,055,Napa,2456661.5,1515,2456661.5,1522,0.1
1748228,2014,Debris Burning,38.8815,-122.5865,CA,033,Lake,2456661.5,1553,2456661.5,1607,0.1
1748229,2014,Debris Burning,37.0264,-119.480167,CA,019,Fresno,2456661.5,1537,2456661.5,1621,0.2
1748230,2014,Debris Burning,40.215967,-122.190833,CA,103,Tehama,2456661.5,1714,2456661.5,1736,1.0
1748231,2014,Debris Burning,38.246433,-120.3698,CA,009,Calaveras,2456661.5,,2456661.5,,1.0
1748232,2014,Debris Burning,39.39075,-120.991267,CA,057,Nevada,2456662.5,,2456662.5,1000,0.1
1748233,2014,Debris Burning,34.4259,-116.87795,CA,071,San Bernardino,2456662.5,1106,2456662.5,1120,0.1
1748234,2014,Debris Burning,40.234233,-122.27445,CA,103,Tehama,2456662.5,1044,2456662.5,1120,1.0
1748235,2014,Debris Burning,40.877583,-121.560817,CA,089,Shasta,2456662.5,1202,2456662.5,1240,1.3
1748236,2014,Debris Burning,36.836,-118.221667,CA,027,Inyo,2456662.5,1333,2456662.5,1358,0.3
1748239,2014,Debris Burning,40.64145,-122.27585,CA,089,Shasta,2456662.5,1834,2456662.5,1910,1.0
1748240,2014,Debris Burning,40.280383,-123.343633,CA,023,Humboldt,2456661.5,2335,2456662.5,,3.0
1748248,2014,Debris Burning,39.932433,-123.581917,CA,045,Mendocino,2456663.5,1237,2456663.5,1525,3.3
1748250,2014,Debris Burning,39.3638,-121.121867,CA,057,Nevada,2456663.5,1437,2456663.5,1534,0.1
1748263,2014,Debris Burning,40.473517,-122.483033,CA,089,Shasta,2456664.5,1407,2456664.5,1430,1.0
1748264,2014,Debris Burning,40.596117,-122.2711,CA,089,Shasta,2456664.5,1423,2456664.5,1531,0.3
1748270,2014,Debris Burning,38.75305,-120.77395,CA,017,El Dorado,2456664.5,1724,2456664.5,1800,0.3
1748293,2014,Debris Burning,38.03585,-120.369967,CA,109,Tuolumne,2456665.5,1406,2456665.5,1627,0.1
1748296,2014,Debris Burning,38.743567,-120.66705,CA,017,El Dorado,2456665.5,1644,2456665.5,1700,10.0
1748298,2014,Debris Burning,40.806217,-123.79,CA,023,Humboldt,2456661.5,1235,2456665.5,1800,333.0
1748312,2014,Debris Burning,33.077967,-116.79815,CA,073,San Diego,2456666.5,1432,2456666.5,1459,1.0
1748325,2014,Debris Burning,32.887017,-116.851083,CA,073,San Diego,2456666.5,2213,2456666.5,2230,0.1
1748327,2014,Debris Burning,33.283633,-116.950683,CA,073,San Diego,2456667.5,,2456667.5,,0.3
1748331,2014,Debris Burning,39.32775,-121.457583,CA,115,Yuba,2456667.5,1315,2456667.5,1328,0.5
1748333,2014,Debris Burning,40.415017,-122.341833,CA,089,Shasta,2456667.5,1414,2456667.5,1435,1.0
1748335,2014,Debris Burning,38.430883,-120.494083,CA,009,Calaveras,2456667.5,2237,2456667.5,2330,0.5
1748336,2014,Debris Burning,36.988917,-119.712133,CA,019,Fresno,2456667.5,,2456667.5,,1.0
1748337,2014,Debris Burning,38.876367,-121.1864,CA,061,Placer,2456667.5,,2456667.5,,0.1
1748339,2014,Debris Burning,33.972333,-116.508467,CA,065,Riverside,2456668.5,1450,2456668.5,1500,1.0
1748352,2014,Debris Burning,40.328817,-122.35145,CA,103,Tehama,2456669.5,1452,2456669.5,1500,0.5
1748371,2014,Debris Burning,40.696733,-122.274933,CA,089,Shasta,2456670.5,1324,2456670.5,1344,0.5
1748373,2014,Debris Burning,38.29715,-122.129967,CA,095,Solano,2456670.5,1322,2456670.5,1359,1.0
1748381,2014,Debris Burning,37.012233,-119.5289,CA,019,Fresno,2456670.5,1406,2456670.5,1420,0.3
1748384,2014,Debris Burning,38.396883,-120.636567,CA,005,Amador,2456670.5,1505,2456670.5,1523,0.1
1748388,2014,Debris Burning,37.258483,-119.568583,CA,039,Madera,2456670.5,1659,2456670.5,1717,0.1
1748392,2014,Debris Burning,38.71,-120.937783,CA,017,El Dorado,2456671.5,1422,2456671.5,1435,0.1
1748402,2014,Debris Burning,36.978083,-121.728583,CA,087,Santa Cruz,2456671.5,1816,2456671.5,1834,0.1
1748405,2014,Debris Burning,38.3365,-122.38395,CA,055,Napa,2456671.5,2054,2456671.5,2120,0.3
1748406,2014,Debris Burning,40.4844,-121.9258,CA,089,Shasta,2456671.5,,2456671.5,,1.0
1748407,2014,Debris Burning,39.7559,-121.58175,CA,007,Butte,2456671.5,,2456671.5,,0.1
1748412,2014,Debris Burning,39.815933,-121.620417,CA,007,Butte,2456672.5,1242,2456672.5,1330,0.1
1748417,2014,Debris Burning,38.74195,-120.5665,CA,017,El Dorado,2456672.5,1438,2456672.5,1453,0.1
1748429,2014,Debris Burning,38.720617,-120.637233,CA,017,El Dorado,2456672.5,1958,2456672.5,2027,0.1
1748433,2014,Debris Burning,37.054833,-122.150867,CA,087,Santa Cruz,2456673.5,1205,2456673.5,1240,0.3
1748438,2014,Debris Burning,35.318617,-120.847233,CA,079,San Luis Obispo,2456673.5,1254,2456673.5,1306,1.0
1748470,2014,Debris Burning,34.48995,-117.621,CA,071,San Bernardino,2456673.5,1654,2456673.5,1715,0.1
1748480,2014,Debris Burning,37.867167,-121.7335,CA,013,Contra Costa,2456673.5,1748,2456673.5,1848,0.1
1748482,2014,Debris Burning,38.005367,-120.266433,CA,109,Tuolumne,2456673.5,1844,2456673.5,1931,0.1
1748548,2014,Debris Burning,34.487083,-117.590483,CA,071,San Bernardino,2456674.5,1751,2456674.5,1820,0.1
1748557,2014,Debris Burning,33.90715,-116.4777,CA,065,Riverside,2456674.5,2145,2456674.5,2148,1.0
1748562,2014,Debris Burning,38.695467,-122.613267,CA,033,Lake,2456673.5,,2456674.5,,3.5
1748565,2014,Debris Burning,38.660767,-121.0881,CA,017,El Dorado,2456675.5,1110,2456675.5,1131,0.1
1748581,2014,Debris Burning,39.441933,-121.5498,CA,007,Butte,2456675.5,1311,2456675.5,1323,0.3
1748687,2014,Debris Burning,36.655833,-119.54155,CA,019,Fresno,2456676.5,1229,2456676.5,1317,4.0
1748713,2014,Debris Burning,41.024433,-121.113933,CA,035,Lassen,2456676.5,1452,2456676.5,1505,1.7
1748747,2014,Debris Burning,37.985183,-120.081333,CA,039,Madera,2456676.5,1743,2456676.5,1816,0.1
1748923,2014,Debris Burning,40.419867,-122.402233,CA,089,Shasta,2456677.5,1719,2456677.5,1736,0.1
1748944,2014,Debris Burning,38.803067,-120.805817,CA,017,El Dorado,2456677.5,1907,2456677.5,1938,0.1
1748958,2014,Debris Burning,37.440267,-119.821017,CA,043,Mariposa,2456678.5,1048,2456678.5,1128,0.1
1748961,2014,Debris Burning,38.874117,-121.00065,CA,017,El Dorado,2456678.5,1205,2456678.5,1210,0.2
1749063,2014,Debris Burning,38.667033,-120.740517,CA,017,El Dorado,2456679.5,1143,2456679.5,1220,0.3
1749080,2014,Debris Burning,39.472517,-121.3933,CA,007,Butte,2456679.5,1335,2456679.5,1418,0.3
1749095,2014,Debris Burning,38.790383,-120.77865,CA,017,El Dorado,2456679.5,1503,2456679.5,1616,0.5
1749124,2014,Debris Burning,37.952167,-120.24515,CA,109,Tuolumne,2456679.5,,2456679.5,,0.1
1749126,2014,Debris Burning,40.035067,-121.613933,CA,007,Butte,2456680.5,,2456680.5,1100,0.6
1749128,2014,Debris Burning,37.947533,-120.265467,CA,109,Tuolumne,2456680.5,1201,2456680.5,1230,0.3
1749134,2014,Debris Burning,39.519733,-121.584433,CA,007,Butte,2456680.5,1319,2456680.5,1338,1.0
1749137,2014,Debris Burning,39.7018,-121.87715,CA,007,Butte,2456680.5,1323,2456680.5,1402,1.0
1749168,2014,Debris Burning,37.302833,-120.56085,CA,047,Merced,2456680.5,1751,2456680.5,1810,0.1
1749176,2014,Debris Burning,40.579033,-124.308967,CA,023,Humboldt,2456680.5,1557,2456680.5,2015,1.2
1749178,2014,Debris Burning,39.51325,-121.263267,CA,007,Butte,2456680.5,1942,2456680.5,2032,0.2
1749212,2014,Debris Burning,39.92525,-123.3263,CA,045,Mendocino,2456681.5,1352,2456681.5,1500,0.1
1749218,2014,Debris Burning,41.847033,-124.1401,CA,015,Del Norte,2456681.5,1328,2456681.5,1530,0.2
1749260,2014,Debris Burning,39.508883,-121.590033,CA,007,Butte,2456681.5,,2456681.5,,1.0
1749317,2014,Debris Burning,37.63555,-120.312517,CA,043,Mariposa,2456682.5,1443,2456682.5,1507,2.0
1749335,2014,Debris Burning,33.909517,-117.241983,CA,065,Riverside,2456682.5,1535,2456682.5,1548,1.0
1749353,2014,Debris Burning,39.44785,-121.45375,CA,007,Butte,2456682.5,1614,2456682.5,1630,0.1
1749403,2014,Debris Burning,38.872233,-122.708017,CA,033,Lake,2456682.5,,2456682.5,,0.1
1749487,2014,Debris Burning,36.972217,-119.337033,CA,019,Fresno,2456683.5,1458,2456683.5,1517,1.0
1749605,2014,Debris Burning,40.127733,-122.09965,CA,103,Tehama,2456684.5,1211,2456684.5,1234,0.1
1749643,2014,Debris Burning,39.640233,-123.35995,CA,045,Mendocino,2456684.5,1403,2456684.5,1435,0.1
1749687,2014,Debris Burning,40.04145,-123.579583,CA,023,Humboldt,2456684.5,1629,2456684.5,1737,1.0
1749695,2014,Debris Burning,33.664517,-116.182783,CA,065,Riverside,2456684.5,1812,2456684.5,1818,1.0
1749713,2014,Debris Burning,40.135333,-120.203917,CA,103,Tehama,2456685.5,1021,2456685.5,1040,0.5
1749731,2014,Debris Burning,38.724033,-122.978167,CA,097,Sonoma,2456685.5,,2456685.5,,0.3
1749736,2014,Debris Burning,39.833217,-121.848317,CA,007,Butte,2456686.5,1220,2456686.5,1240,1.0
1749739,2014,Debris Burning,39.510017,-121.5872,CA,007,Butte,2456686.5,1342,2456686.5,1351,1.0
1749743,2014,Debris Burning,33.928783,-117.527367,CA,065,Riverside,2456686.5,1446,2456686.5,1511,0.1
1749758,2014,Debris Burning,38.678733,-120.7412,CA,017,El Dorado,2456686.5,,2456686.5,,0.1
1749759,2014,Debris Burning,37.2152,-119.728917,CA,039,Madera,2456672.5,1521,2456686.5,,0.6
1749799,2014,Debris Burning,33.5831,-116.129767,CA,065,Riverside,2456687.5,,2456687.5,,0.1
1749800,2014,Debris Burning,39.335417,-121.4846,CA,007,Butte,2456687.5,,2456687.5,,0.1
1749801,2014,Debris Burning,39.51105,-121.58285,CA,007,Butte,2456687.5,,2456687.5,,1.0
1749829,2014,Debris Burning,40.5682,-122.253717,CA,089,Shasta,2456688.5,1604,2456688.5,1620,0.5
1749830,2014,Debris Burning,39.724683,-121.5113,CA,007,Butte,2456688.5,1517,2456688.5,1630,0.1
1749834,2014,Debris Burning,40.459767,-122.26245,CA,089,Shasta,2456688.5,1632,2456688.5,1725,0.1
1749841,2014,Debris Burning,37.089717,-122.0234,CA,087,Santa Cruz,2456688.5,,2456688.5,,0.1
1749847,2014,Debris Burning,40.557217,-122.196433,CA,089,Shasta,2456689.5,1144,2456689.5,1210,0.5
1749852,2014,Debris Burning,38.895733,-120.959717,CA,017,El Dorado,2456689.5,1159,2456689.5,1245,2.2
1749857,2014,Debris Burning,40.253117,-122.20855,CA,103,Tehama,2456689.5,1244,2456689.5,1316,1.0
1749882,2014,Debris Burning,40.592233,-122.234833,CA,089,Shasta,2456689.5,1410,2456689.5,1517,0.3
1749912,2014,Debris Burning,38.751867,-121.331317,CA,061,Placer,2456689.5,2244,2456689.5,2259,1.0
1749923,2014,Debris Burning,38.312167,-121.148967,CA,067,Sacramento,2456690.5,1100,2456690.5,1212,1.7
1749939,2014,Debris Burning,40.087583,-122.1679,CA,103,Tehama,2456690.5,1620,2456690.5,1630,0.4
1749947,2014,Debris Burning,38.792217,-120.71585,CA,017,El Dorado,2456691.5,1454,2456691.5,1613,0.5
1749949,2014,Debris Burning,40.4426,-122.388917,CA,089,Shasta,2456692.5,1209,2456692.5,1240,1.0
1749952,2014,Debris Burning,39.358517,-121.11695,CA,057,Nevada,2456692.5,1506,2456692.5,1526,0.1
1749955,2014,Debris Burning,39.427433,-123.135167,CA,045,Mendocino,2456692.5,1356,2456692.5,1633,0.4
1749961,2014,Debris Burning,40.522283,-122.4775,CA,089,Shasta,2456693.5,1503,2456693.5,1613,1.0
1749971,2014,Debris Burning,38.80555,-122.710667,CA,033,Lake,2456694.5,1738,2456694.5,1759,0.1
1749972,2014,Debris Burning,39.5005,-121.606283,CA,007,Butte,2456694.5,,2456694.5,,1.0
1750006,2014,Debris Burning,33.6181,-117.279833,CA,065,Riverside,2456696.5,1925,2456696.5,1942,1.0
1750070,2014,Debris Burning,39.96765,-122.362417,CA,103,Tehama,2456698.5,1458,2456698.5,1523,0.5
1750077,2014,Debris Burning,40.371567,-122.22645,CA,103,Tehama,2456698.5,1936,2456698.5,2026,0.1
1750082,2014,Debris Burning,40.36295,-122.4063,CA,103,Tehama,2456699.5,1320,2456699.5,1335,1.0
1750089,2014,Debris Burning,34.46435,-117.641083,CA,071,San Bernardino,2456699.5,,2456699.5,,0.1
1750090,2014,Debris Burning,34.427933,-117.5204,CA,071,San Bernardino,2456700.5,,2456700.5,1005,0.1
1750217,2014,Debris Burning,40.054167,-122.170133,CA,103,Tehama,2456704.5,,2456704.5,,0.1
1750229,2014,Debris Burning,38.885317,-122.3586,CA,033,Lake,2456705.5,1237,2456705.5,1310,5.0
1750245,2014,Debris Burning,37.962217,-120.287533,CA,109,Tuolumne,2456705.5,1222,2456705.5,1430,4.0
1750246,2014,Debris Burning,38.8526,-122.552617,CA,033,Lake,2456705.5,1411,2456705.5,1434,2.0
1750314,2014,Debris Burning,33.486083,-117.232383,CA,065,Riverside,2456705.5,,2456705.5,,1.0
1750361,2014,Debris Burning,33.163733,-116.679883,CA,073,San Diego,2456706.5,1448,2456706.5,1545,0.1
1750398,2014,Debris Burning,37.063617,-121.795717,CA,087,Santa Cruz,2456706.5,1827,2456706.5,2059,1.0
1750431,2014,Debris Burning,38.385717,-122.509783,CA,097,Sonoma,2456707.5,1328,2456707.5,1412,0.5
1750497,2014,Debris Burning,39.498917,-121.591617,CA,007,Butte,2456707.5,1914,2456707.5,1935,1.0
1750505,2014,Debris Burning,36.954417,-121.82545,CA,087,Santa Cruz,2456707.5,,2456707.5,,0.3
1750509,2014,Debris Burning,38.580783,-122.7945,CA,097,Sonoma,2456708.5,1118,2456708.5,1135,1.0
1750556,2014,Debris Burning,40.137983,-122.216033,CA,103,Tehama,2456708.5,1445,2456708.5,1502,1.0
1750562,2014,Debris Burning,38.702717,-120.843783,CA,017,El Dorado,2456708.5,1457,2456708.5,1513,1.0
1750639,2014,Debris Burning,39.509683,-121.580617,CA,007,Butte,2456708.5,1835,2456708.5,1904,1.0
1750651,2014,Debris Burning,40.059933,-122.107867,CA,103,Tehama,2456708.5,,2456708.5,,0.1
1750654,2014,Debris Burning,39.162133,-121.037533,CA,057,Nevada,2456709.5,1131,2456709.5,1200,0.1
1750663,2014,Debris Burning,40.46445,-120.705533,CA,035,Lassen,2456708.5,1716,2456709.5,1421,6.0
1750706,2014,Debris Burning,39.294217,-121.3776,CA,115,Yuba,2456710.5,1214,2456710.5,1236,1.0
1750710,2014,Debris Burning,40.839033,-121.922883,CA,089,Shasta,2456710.5,1235,2456710.5,1251,5.3
1750720,2014,Debris Burning,36.929717,-121.356967,CA,069,San Benito,2456710.5,1313,2456710.5,1328,0.3
1750730,2014,Debris Burning,39.225567,-121.342183,CA,115,Yuba,2456710.5,1242,2456710.5,1341,0.6
1750833,2014,Debris Burning,37.259567,-119.854367,CA,039,Madera,2456710.5,1825,2456710.5,1920,0.1
1750909,2014,Debris Burning,40.39195,-122.542017,CA,089,Shasta,2456711.5,1643,2456711.5,1900,3.9
1750936,2014,Debris Burning,36.967917,-121.772867,CA,087,Santa Cruz,2456712.5,1127,2456712.5,1201,0.1
1750937,2014,Debris Burning,39.174433,-121.045617,CA,057,Nevada,2456712.5,1144,2456712.5,1215,1.0
1750939,2014,Debris Burning,40.438967,-122.339933,CA,089,Shasta,2456712.5,1205,2456712.5,1222,0.1
1750945,2014,Debris Burning,40.684433,-122.3082,CA,089,Shasta,2456712.5,1250,2456712.5,1325,2.5
1751064,2014,Debris Burning,38.68665,-120.66825,CA,017,El Dorado,2456713.5,1456,2456713.5,1502,0.3
1751114,2014,Debris Burning,39.229367,-123.138583,CA,045,Mendocino,2456713.5,2044,2456713.5,2250,2.0
1751116,2014,Debris Burning,39.816733,-121.902333,CA,007,Butte,2456713.5,,2456713.5,,0.1
1751119,2014,Debris Burning,35.470283,-120.74725,CA,079,San Luis Obispo,2456714.5,1142,2456714.5,1335,0.2
1751129,2014,Debris Burning,33.740267,-117.266017,CA,065,Riverside,2456714.5,1445,2456714.5,1517,1.0
1751329,2014,Debris Burning,37.491783,-120.684917,CA,047,Merced,2456716.5,,2456716.5,,1.0
1755131,2014,Debris Burning,36.708917,-119.2621,CA,019,Fresno,2456752.5,1518,2456752.5,1531,0.1
1755211,2014,Debris Burning,41.4352,-122.3626,CA,093,Siskiyou,2456753.5,1152,2456753.5,1214,0.25
1755217,2014,Debris Burning,40.0375,-122.093567,CA,103,Tehama,2456753.5,1257,2456753.5,1317,0.2
1755243,2014,Debris Burning,40.684433,-122.255967,CA,089,Shasta,2456753.5,1649,2456753.5,1720,0.25
